rut_origen,dv_origen,banco_origen,cuenta_origen,rut_destino,dv_destino,banco_destino,cuenta_destino,monto_transf,tipo_transf,fecha_transferencia,hora_transferencia,comentario
8239146,4,Itau,33532092,20761327,8,Scotiabank,39595188,238336,TEF,2023-11-08,10:00:00,Servicios
17754409,0,Banco de Chile,81564917,9801729,2,Itau,79868085,181491,TEF,2023-10-07,22:00:00,Varios
21103031,4,Itau,21483275,19040698,K,Scotiabank,60846738,137613,TEF,2023-11-16,09:00:00,Préstamo
22281425,6,Itau,18000250,5699233,2,Banco Estado,75880180,59446,TEF,2023-11-17,04:00:00,Abono
6132236,7,Banco Estado,48680454,17758674,1,Scotiabank,28748226,28903,TEF,2023-11-22,05:00:00,Pago
2848482,4,Banco BCI,23026126,19372445,7,Banco BCI,10141683,158644,TEF,2023-10-06,20:00:00,Servicios
9817757,K,Scotiabank,42988731,17387560,0,Banco BCI,35953575,69465,TEF,2023-10-18,16:00:00,Servicios
11351962,0,Itau,13627650,22574023,2,Itau,63805958,115141,TEF,2023-10-28,00:00:00,Abono
21561089,0,Itau,74073299,24064892,6,Scotiabank,97581848,192294,TEF,2023-10-22,13:00:00,Préstamo
17237191,5,Banco Estado,36154065,21457017,4,Itau,84084529,233317,TEF,2023-10-21,14:00:00,Préstamo
8887924,8,Banco Santander,37978048,13072573,3,Banco de Chile,99271983,235039,TEF,2023-11-18,16:00:00,Abono
10270504,6,Banco Santander,79891309,22204148,5,Banco BCI,57235656,83380,TEF,2023-11-05,04:00:00,Remuneración
3848595,0,Banco de Chile,34661094,14459647,6,Banco Estado,21553186,192366,TEF,2023-10-27,15:00:00,Préstamo
16716774,9,Banco Estado,20093030,24460991,6,Banco BCI,13489944,120913,TEF,2023-10-02,03:00:00,Devolución
22871807,8,Banco Santander,74072616,19913677,0,Scotiabank,47799876,225678,TEF,2023-10-16,07:00:00,Préstamo
2697409,2,Itau,16095176,14302798,4,Banco BCI,30628166,115615,TEF,2023-10-13,06:00:00,Servicios
1980340,7,Banco BCI,29232459,21904871,3,Banco Estado,85761998,103300,TEF,2023-10-26,22:00:00,Abono
19372445,7,Banco BCI,10141683,5392068,6,Scotiabank,48758205,51032,TEF,2023-10-18,03:00:00,Varios
19093583,0,Itau,69083761,10850596,0,Banco de Chile,52679434,48796,TEF,2023-10-26,13:00:00,Honorarios
19823911,7,Banco Santander,87085295,16738734,8,Banco de Chile,62742696,206772,TEF,2023-11-03,05:00:00,Remuneración
6996678,9,Banco Estado,91526381,11535933,8,Banco Santander,21897099,7126,TEF,2023-10-13,07:00:00,Abono
22832748,5,Scotiabank,74293978,18275213,5,Itau,57269550,172279,TEF,2023-10-28,17:00:00,Varios
7779857,7,Banco Estado,27009276,13778456,4,Banco BCI,80818026,217480,TEF,2023-11-06,07:00:00,Honorarios
12456021,1,Banco BCI,80110329,9352937,8,Scotiabank,67051633,26438,TEF,2023-11-25,08:00:00,Honorarios
17704279,9,Banco de Chile,39212630,19290305,4,Scotiabank,57040617,201424,TEF,2023-11-03,03:00:00,Servicios
18691955,2,Banco de Chile,99854864,14302798,4,Banco BCI,30628166,59655,TEF,2023-10-13,17:00:00,Varios
1818487,K,Itau,97074373,8077328,0,Scotiabank,65427699,195341,TEF,2023-10-21,09:00:00,Remuneración
4259340,1,Scotiabank,76571823,1898793,9,Banco Santander,79218753,169407,TEF,2023-11-15,10:00:00,Préstamo
23420827,9,Scotiabank,67858130,3086175,5,Banco de Chile,67349662,152825,TEF,2023-11-18,11:00:00,Varios
24429513,6,Banco Santander,72129827,9909626,K,Scotiabank,45777787,88359,TEF,2023-10-16,17:00:00,Devolución
19808258,0,Itau,97553448,20532227,7,Banco BCI,35181954,90217,TEF,2023-10-10,19:00:00,Varios
14524149,9,Itau,79170352,17801135,9,Scotiabank,85550811,157598,TEF,2023-11-19,16:00:00,Remuneración
8239067,0,Scotiabank,58069236,21115972,0,Banco Santander,50877336,147625,TEF,2023-10-06,14:00:00,Pago
23232071,7,Banco Santander,68540708,16271242,1,Banco Santander,13867227,244426,TEF,2023-11-25,09:00:00,Servicios
3108478,3,Banco Estado,74754628,23160648,9,Banco Santander,84531528,211561,TEF,2023-10-30,07:00:00,Abono
20511133,8,Banco BCI,44257456,8247448,2,Banco de Chile,60800286,11927,TEF,2023-10-28,10:00:00,Varios
16471483,1,Banco Estado,50059005,23215026,2,Itau,83484277,69582,TEF,2023-10-18,17:00:00,Remuneración
14107239,0,Itau,27797621,2337072,2,Banco Santander,83182357,87787,TEF,2023-10-18,02:00:00,Honorarios
19087094,1,Banco de Chile,81575771,7787706,5,Banco de Chile,42492557,176280,TEF,2023-11-05,19:00:00,Préstamo
24013392,2,Itau,13884486,20080998,5,Itau,33927614,15357,TEF,2023-11-08,03:00:00,Varios
20086344,1,Banco Estado,83663130,7896866,5,Banco Santander,43297278,40118,TEF,2023-10-14,21:00:00,Préstamo
17666714,5,Banco de Chile,63459968,19970812,6,Scotiabank,23732451,236326,TEF,2023-10-15,21:00:00,Préstamo
9270342,0,Itau,10163863,7736903,9,Banco de Chile,21473466,109988,TEF,2023-10-02,16:00:00,Préstamo
16716774,9,Banco Estado,20093030,21402772,7,Banco BCI,85893638,76061,TEF,2023-10-21,15:00:00,Préstamo
17374071,7,Banco de Chile,78075889,2638618,7,Banco Estado,39472334,23789,TEF,2023-10-23,18:00:00,Devolución
14147799,5,Itau,52952928,1485018,8,Banco Estado,25493011,106213,TEF,2023-11-27,05:00:00,Honorarios
7559968,7,Banco de Chile,81184159,13434825,0,Scotiabank,90525778,112066,TEF,2023-11-14,06:00:00,Préstamo
20989159,6,Scotiabank,32324544,8111160,4,Itau,39838268,166090,TEF,2023-11-17,15:00:00,Varios
24416288,0,Banco de Chile,82785269,7016072,4,Scotiabank,48882053,129920,TEF,2023-11-08,07:00:00,Pago
9056556,5,Banco BCI,45900513,10006010,3,Itau,57395580,34796,TEF,2023-11-27,03:00:00,Pago
12215275,K,Scotiabank,17908655,22356055,1,Banco BCI,26149580,77931,TEF,2023-11-14,11:00:00,Devolución
14106894,2,Scotiabank,99227830,21434603,8,Banco de Chile,53013916,125077,TEF,2023-10-25,13:00:00,Devolución
24996138,2,Banco de Chile,64244771,1460750,2,Itau,43411390,219487,TEF,2023-10-26,20:00:00,Remuneración
20066488,7,Itau,25250122,8554136,5,Banco Santander,44127847,27918,TEF,2023-10-19,17:00:00,Remuneración
9440933,K,Itau,36502887,1273316,3,Banco de Chile,92397888,211875,TEF,2023-11-25,07:00:00,Devolución
17359237,4,Banco BCI,86243744,3889046,9,Banco de Chile,79763278,146067,TEF,2023-11-19,08:00:00,Servicios
21083519,5,Banco de Chile,68205973,13240558,7,Banco Santander,91541403,131082,TEF,2023-10-03,01:00:00,Varios
5230019,K,Banco Santander,52296728,11215311,9,Itau,15684784,220892,TEF,2023-10-07,14:00:00,Remuneración
21132479,3,Banco de Chile,92214929,22058055,7,Banco Estado,63115324,44990,TEF,2023-10-30,15:00:00,Honorarios
17288798,6,Itau,16155610,9290968,4,Scotiabank,34524738,55292,TEF,2023-11-01,12:00:00,Abono
2821467,8,Banco BCI,47604765,13042519,6,Banco Santander,66072084,95249,TEF,2023-10-27,06:00:00,Remuneración
9440933,K,Itau,36502887,23499928,9,Banco BCI,69332390,169896,TEF,2023-11-16,23:00:00,Varios
8386282,8,Scotiabank,65050600,13046963,4,Scotiabank,21179115,213915,TEF,2023-11-09,09:00:00,Préstamo
24072633,4,Banco Santander,72788078,4930957,9,Banco de Chile,77315937,146773,TEF,2023-10-20,14:00:00,Honorarios
1600033,9,Banco de Chile,64441259,20551431,7,Itau,16905105,31056,TEF,2023-10-05,17:00:00,Pago
17292171,3,Banco Santander,52873893,4627379,3,Itau,77184940,193679,TEF,2023-10-11,11:00:00,Remuneración
2821547,9,Itau,51900637,22182877,7,Banco Estado,33413359,170938,TEF,2023-10-27,11:00:00,Abono
13046963,4,Scotiabank,21179115,12488156,9,Itau,59237711,162485,TEF,2023-10-09,07:00:00,Servicios
9969795,9,Itau,52394193,24816716,8,Banco BCI,99908567,95580,TEF,2023-10-11,19:00:00,Abono
15942020,2,Banco de Chile,91093016,24616359,8,Banco Estado,51965962,66572,TEF,2023-11-07,05:00:00,Devolución
5453797,0,Scotiabank,48125149,5149447,1,Banco de Chile,24070953,70292,TEF,2023-10-31,16:00:00,Remuneración
22386429,4,Scotiabank,28448225,22325445,0,Itau,83714987,188151,TEF,2023-10-08,09:00:00,Pago
16845359,6,Banco de Chile,14253301,21045174,5,Banco Santander,35639835,170799,TEF,2023-10-11,16:00:00,Devolución
8973921,8,Banco de Chile,91603098,5823232,1,Scotiabank,38961180,63951,TEF,2023-11-29,20:00:00,Abono
15457740,7,Banco de Chile,10207035,12488156,9,Itau,59237711,164028,TEF,2023-10-04,02:00:00,Devolución
24291197,8,Itau,48892545,7684870,7,Banco Estado,90054995,108290,TEF,2023-11-22,04:00:00,Varios
23287764,3,Banco BCI,22590389,13720536,8,Banco BCI,70547276,160215,TEF,2023-11-21,07:00:00,Varios
9832710,1,Banco de Chile,70649050,19443198,1,Scotiabank,25304655,36350,TEF,2023-11-08,19:00:00,Servicios
11841934,0,Scotiabank,26797770,13213824,6,Banco Santander,17351882,200599,TEF,2023-11-29,23:00:00,Honorarios
19908043,2,Banco de Chile,50851872,22685479,1,Banco de Chile,57399126,176312,TEF,2023-10-14,00:00:00,Préstamo
16668723,9,Banco BCI,49160017,7779857,7,Banco Estado,27009276,46118,TEF,2023-10-26,00:00:00,Remuneración
23133060,2,Banco Estado,36763457,9440933,K,Itau,36502887,179646,TEF,2023-11-25,16:00:00,Honorarios
6008987,0,Banco de Chile,36333373,15750305,8,Itau,11073781,5184,TEF,2023-11-09,03:00:00,Préstamo
5965698,K,Banco BCI,36647605,7970330,8,Banco Santander,96030241,179118,TEF,2023-10-30,12:00:00,Abono
20408995,0,Scotiabank,57807519,7384053,5,Banco de Chile,96519897,243851,TEF,2023-11-16,12:00:00,Pago
18194305,1,Itau,94471879,17758674,1,Scotiabank,28748226,51144,TEF,2023-10-26,01:00:00,Pago
9287910,7,Banco de Chile,55799497,7282760,3,Banco Santander,63995705,164795,TEF,2023-11-17,02:00:00,Pago
22281425,6,Itau,18000250,3380534,8,Banco Santander,15720552,100779,TEF,2023-10-01,04:00:00,Remuneración
17754409,0,Banco de Chile,81564917,13794909,3,Itau,96128634,114373,TEF,2023-11-28,12:00:00,Honorarios
5492656,9,Banco Santander,91062590,23287764,3,Banco BCI,22590389,14891,TEF,2023-11-29,19:00:00,Préstamo
4259211,4,Banco Estado,40773741,1193311,6,Banco Estado,91408868,105702,TEF,2023-11-13,03:00:00,Préstamo
4911857,7,Scotiabank,88746126,3838738,1,Banco de Chile,69697353,183191,TEF,2023-11-25,23:00:00,Remuneración
16046153,8,Banco BCI,58688125,4362441,8,Itau,47465803,39631,TEF,2023-11-12,20:00:00,Pago
13434825,0,Scotiabank,90525778,23215026,2,Itau,83484277,223035,TEF,2023-11-03,03:00:00,Préstamo
2334579,7,Banco BCI,34754226,6354481,1,Banco de Chile,87353451,22303,TEF,2023-11-18,05:00:00,Varios
22775748,9,Banco de Chile,25915985,11968509,9,Banco de Chile,64535831,69129,TEF,2023-11-05,20:00:00,Devolución
20086503,9,Banco Santander,39988072,19703541,8,Itau,45184295,175562,TEF,2023-10-26,17:00:00,Pago
9450428,5,Itau,44113531,2586460,1,Banco Santander,43141765,155400,TEF,2023-10-08,14:00:00,Servicios
15042758,7,Banco Santander,73850642,2835779,5,Banco Santander,48555443,92030,TEF,2023-10-02,11:00:00,Varios
6864368,8,Banco BCI,39432526,4997137,5,Banco de Chile,82205086,68014,TEF,2023-11-02,13:00:00,Devolución
21891583,8,Banco de Chile,83027622,24109709,K,Banco BCI,69594654,38327,TEF,2023-10-23,16:00:00,Devolución
22631472,3,Banco de Chile,76914705,10335985,8,Scotiabank,69719831,9146,TEF,2023-10-30,17:00:00,Devolución
6766560,4,Banco BCI,99781158,19044576,K,Banco Estado,48854581,157989,TEF,2023-10-12,18:00:00,Remuneración
8087152,9,Banco de Chile,89830752,5150524,7,Scotiabank,47297585,238950,TEF,2023-11-26,14:00:00,Varios
19664537,7,Banco Santander,38049712,3948379,0,Banco de Chile,12025220,44029,TEF,2023-10-23,16:00:00,Préstamo
7027292,7,Banco Estado,58633944,15245631,0,Scotiabank,55265376,64587,TEF,2023-10-03,07:00:00,Pago
22131396,3,Scotiabank,83547980,24392711,3,Banco Estado,83204874,85924,TEF,2023-10-27,02:00:00,Abono
6995536,4,Itau,19271039,16368297,1,Banco BCI,40736795,101494,TEF,2023-10-12,15:00:00,Varios
11881554,5,Banco Estado,90529067,10648063,1,Scotiabank,35730351,157289,TEF,2023-11-23,19:00:00,Préstamo
16255319,2,Scotiabank,57429557,11037166,1,Banco Santander,77201017,84632,TEF,2023-11-07,05:00:00,Devolución
19197377,3,Itau,76775720,1035437,7,Banco Estado,90044583,47315,TEF,2023-11-05,07:00:00,Honorarios
12598425,8,Banco de Chile,90596967,18660230,6,Banco Santander,57434672,18812,TEF,2023-11-20,14:00:00,Honorarios
11973713,3,Banco Estado,69023307,5056648,7,Itau,13157749,10841,TEF,2023-11-06,08:00:00,Servicios
2697409,2,Itau,16095176,2821140,1,Banco de Chile,23562390,67667,TEF,2023-10-17,14:00:00,Pago
24291197,8,Itau,48892545,13581647,5,Banco BCI,13062785,73595,TEF,2023-10-27,16:00:00,Honorarios
20761327,8,Scotiabank,39595188,6791079,4,Banco BCI,88784145,18876,TEF,2023-11-30,14:00:00,Servicios
2821467,8,Banco BCI,47604765,21288587,9,Banco de Chile,12401036,51653,TEF,2023-11-21,12:00:00,Abono
4983989,8,Banco Santander,54167113,16002770,3,Banco Estado,43277722,221937,TEF,2023-10-10,12:00:00,Remuneración
2644545,1,Itau,91085496,24429513,6,Banco Santander,72129827,239536,TEF,2023-11-03,12:00:00,Servicios
19534358,3,Itau,67805207,10335985,8,Scotiabank,69719831,153740,TEF,2023-11-23,19:00:00,Abono
8289971,4,Scotiabank,33908037,17706895,8,Banco Estado,86743677,170518,TEF,2023-11-28,18:00:00,Varios
21441768,2,Scotiabank,43092193,4127804,1,Banco BCI,13254428,235443,TEF,2023-11-15,08:00:00,Devolución
17289340,2,Banco de Chile,42535686,17280563,0,Banco de Chile,77421100,125385,TEF,2023-10-26,13:00:00,Devolución
21904871,3,Banco Estado,85761998,7660639,2,Banco BCI,55411433,246852,TEF,2023-11-25,02:00:00,Varios
4459478,8,Banco BCI,27307125,23124630,K,Itau,77410400,218776,TEF,2023-10-24,14:00:00,Honorarios
22281425,6,Itau,18000250,19704777,9,Banco de Chile,10808966,20506,TEF,2023-10-28,09:00:00,Pago
11861868,1,Banco BCI,49265553,2821467,8,Banco BCI,47604765,18285,TEF,2023-11-01,17:00:00,Servicios
24187151,3,Banco BCI,14635956,3884675,8,Banco BCI,88394636,56143,TEF,2023-11-20,13:00:00,Devolución
22590742,4,Itau,11962619,3908515,4,Banco Estado,74454513,122216,TEF,2023-10-16,06:00:00,Abono
8111160,4,Itau,39838268,21103031,4,Itau,21483275,226779,TEF,2023-10-19,13:00:00,Servicios
16318366,0,Banco de Chile,10286264,11933813,3,Itau,78523049,144873,TEF,2023-11-23,06:00:00,Préstamo
13859206,1,Banco de Chile,48400692,10335985,8,Scotiabank,69719831,185826,TEF,2023-11-03,15:00:00,Remuneración
24012224,2,Banco de Chile,51253290,11841934,0,Scotiabank,26797770,56738,TEF,2023-11-26,06:00:00,Devolución
11215311,9,Itau,15684784,21641463,K,Itau,21971080,173643,TEF,2023-11-23,16:00:00,Abono
23711392,5,Banco Estado,63871509,5230019,K,Banco Santander,52296728,200830,TEF,2023-10-05,07:00:00,Servicios
5652977,0,Banco BCI,56687830,7896866,5,Banco Santander,43297278,64911,TEF,2023-10-08,22:00:00,Servicios
6676448,9,Banco de Chile,99955720,21186459,7,Banco BCI,17331494,214139,TEF,2023-10-07,12:00:00,Préstamo
21235443,1,Itau,70900083,24928352,0,Banco BCI,73310077,105425,TEF,2023-11-08,21:00:00,Pago
18145700,3,Banco Santander,17204734,20360600,1,Banco BCI,87069041,162734,TEF,2023-10-07,05:00:00,Remuneración
20229750,9,Banco Santander,11631581,1270950,0,Banco Santander,65201726,225685,TEF,2023-11-11,14:00:00,Devolución
10928329,0,Scotiabank,80612380,8386282,8,Scotiabank,65050600,100711,TEF,2023-11-03,17:00:00,Abono
16281892,5,Banco BCI,68875770,10435125,3,Scotiabank,70086976,93308,TEF,2023-10-27,15:00:00,Préstamo
12598425,8,Banco de Chile,90596967,11361429,0,Itau,74446211,22771,TEF,2023-10-05,13:00:00,Remuneración
6121260,9,Banco Estado,44874569,17385537,4,Itau,49861711,37597,TEF,2023-11-22,11:00:00,Abono
13885533,4,Banco de Chile,28030995,10124391,7,Banco de Chile,76632921,110937,TEF,2023-10-05,13:00:00,Pago
15372511,3,Itau,14671369,17516469,6,Itau,52699258,67619,TEF,2023-11-03,02:00:00,Abono
17461598,9,Banco BCI,58920720,21904871,3,Banco Estado,85761998,8689,TEF,2023-11-23,16:00:00,Pago
15590955,8,Banco de Chile,51268876,9009658,1,Banco BCI,45925741,96713,TEF,2023-10-01,10:00:00,Varios
22976458,0,Itau,54755523,24109709,K,Banco BCI,69594654,36421,TEF,2023-10-06,04:00:00,Honorarios
6270681,1,Banco Santander,40361059,20241185,8,Itau,39914588,120958,TEF,2023-10-21,06:00:00,Varios
15555851,1,Scotiabank,90295789,13581647,5,Banco BCI,13062785,170439,TEF,2023-11-15,00:00:00,Abono
8247448,2,Banco de Chile,60800286,10270504,6,Banco Santander,79891309,118385,TEF,2023-10-26,04:00:00,Pago
22235034,K,Banco de Chile,78656685,2642854,5,Banco BCI,20697412,138767,TEF,2023-11-04,14:00:00,Remuneración
18636101,4,Itau,75112835,22574023,2,Itau,63805958,77992,TEF,2023-10-15,14:00:00,Remuneración
2877153,8,Scotiabank,39980414,21685751,3,Banco de Chile,52518525,119259,TEF,2023-11-30,06:00:00,Remuneración
15357187,9,Banco Santander,52192129,4570918,7,Banco Estado,32300936,187921,TEF,2023-11-18,23:00:00,Devolución
5230313,2,Banco Santander,59314720,4729572,2,Banco de Chile,71864146,225889,TEF,2023-10-09,19:00:00,Servicios
10026157,3,Scotiabank,94245707,21386671,9,Banco BCI,79423908,58147,TEF,2023-11-15,19:00:00,Remuneración
12623045,6,Banco Estado,20292077,18493273,6,Banco BCI,55343623,76943,TEF,2023-10-30,08:00:00,Honorarios
11592190,9,Scotiabank,69476770,18972712,4,Itau,89249002,170821,TEF,2023-11-23,07:00:00,Servicios
20895443,0,Banco BCI,19783413,24560942,3,Itau,77765135,41014,TEF,2023-10-03,11:00:00,Pago
3722424,K,Banco BCI,46689303,22702822,8,Banco Santander,10883951,21586,TEF,2023-11-17,08:00:00,Honorarios
15897588,3,Banco BCI,71188667,17132041,8,Banco Santander,58030965,31740,TEF,2023-10-20,13:00:00,Préstamo
5749529,K,Banco Estado,52383648,15383307,5,Banco Estado,55620627,150094,TEF,2023-11-14,11:00:00,Devolución
14105424,5,Scotiabank,36937795,19823911,7,Banco Santander,87085295,71787,TEF,2023-11-29,03:00:00,Remuneración
19799855,2,Banco Santander,69128477,16158069,4,Banco de Chile,41620473,195378,TEF,2023-11-12,16:00:00,Préstamo
8553963,4,Banco Santander,64784102,2365584,9,Banco Estado,35723438,17014,TEF,2023-11-12,18:00:00,Devolución
2334579,7,Banco BCI,34754226,21641463,K,Itau,21971080,65176,TEF,2023-11-13,18:00:00,Devolución
14253554,0,Banco de Chile,12442097,23215026,2,Itau,83484277,103902,TEF,2023-11-06,07:00:00,Abono
17461598,9,Banco BCI,58920720,12098568,8,Banco BCI,41242982,39924,TEF,2023-11-23,17:00:00,Honorarios
21103031,4,Itau,21483275,20532227,7,Banco BCI,35181954,167015,TEF,2023-11-15,05:00:00,Servicios
6966280,2,Banco BCI,97604634,12814712,9,Scotiabank,50514676,155159,TEF,2023-11-18,15:00:00,Remuneración
21272536,8,Banco Estado,83268153,13885533,4,Banco de Chile,28030995,189194,TEF,2023-11-17,02:00:00,Devolución
1087252,8,Banco Estado,43157897,1794938,0,Itau,10376620,155436,TEF,2023-11-25,19:00:00,Servicios
13046963,4,Scotiabank,21179115,3123774,8,Scotiabank,84348316,156438,TEF,2023-11-13,23:00:00,Devolución
1754113,7,Banco BCI,32328400,24890689,3,Banco de Chile,26148864,116811,TEF,2023-10-02,13:00:00,Préstamo
17297611,4,Banco de Chile,36618574,19919999,6,Banco Santander,26082032,225735,TEF,2023-11-15,19:00:00,Abono
13728034,K,Scotiabank,65495584,17529137,K,Banco de Chile,12744619,57363,TEF,2023-10-03,23:00:00,Pago
10287238,2,Banco Estado,83972438,7016072,4,Scotiabank,48882053,49462,TEF,2023-10-17,13:00:00,Préstamo
19987140,7,Banco BCI,54137766,3049105,6,Itau,10238226,196657,TEF,2023-11-22,15:00:00,Remuneración
17819899,2,Banco Santander,40688040,11172315,5,Itau,80848735,45610,TEF,2023-11-11,06:00:00,Varios
9287910,7,Banco de Chile,55799497,4250638,1,Scotiabank,21081808,109877,TEF,2023-10-09,06:00:00,Pago
11810508,3,Banco Santander,76482800,11173950,3,Banco Santander,29140674,11801,TEF,2023-10-10,09:00:00,Préstamo
13581647,5,Banco BCI,13062785,23704928,7,Banco Estado,89372519,213215,TEF,2023-10-06,13:00:00,Préstamo
13859206,1,Banco de Chile,48400692,14802486,1,Banco Estado,42039639,145632,TEF,2023-11-03,03:00:00,Remuneración
12753266,0,Scotiabank,73187435,16716774,9,Banco Estado,20093030,163090,TEF,2023-10-03,15:00:00,Remuneración
14302798,4,Banco BCI,30628166,11718886,5,Itau,17351384,201578,TEF,2023-10-08,23:00:00,Abono
12215275,K,Scotiabank,17908655,2481925,9,Itau,86042966,154315,TEF,2023-10-17,08:00:00,Varios
20986864,0,Banco Santander,34617175,12478915,7,Banco de Chile,79251877,145093,TEF,2023-10-05,10:00:00,Devolución
6966280,2,Banco BCI,97604634,12022830,9,Banco Santander,30941568,247932,TEF,2023-11-17,13:00:00,Devolución
23275835,1,Itau,85156146,21233884,K,Scotiabank,79167524,99811,TEF,2023-10-04,16:00:00,Devolución
2709685,8,Scotiabank,22697510,6591375,1,Scotiabank,53015314,178322,TEF,2023-11-18,02:00:00,Abono
5499180,2,Itau,41391773,2848482,4,Banco BCI,23026126,111514,TEF,2023-11-27,03:00:00,Honorarios
17143583,2,Scotiabank,89682148,3838738,1,Banco de Chile,69697353,223724,TEF,2023-10-08,06:00:00,Varios
22716679,5,Itau,37544017,16471483,1,Banco Estado,50059005,114668,TEF,2023-10-26,05:00:00,Servicios
3848595,0,Banco de Chile,34661094,24890689,3,Banco de Chile,26148864,89736,TEF,2023-10-24,04:00:00,Remuneración
11535933,8,Banco Santander,21897099,22235034,K,Banco de Chile,78656685,124234,TEF,2023-11-19,09:00:00,Honorarios
7558333,1,Banco Estado,29410785,4570918,7,Banco Estado,32300936,108335,TEF,2023-10-31,12:00:00,Préstamo
8239067,0,Scotiabank,58069236,19348672,4,Banco de Chile,58933853,76098,TEF,2023-11-24,05:00:00,Remuneración
14253554,0,Banco de Chile,12442097,19077505,3,Scotiabank,78448409,90388,TEF,2023-10-26,15:00:00,Abono
19908043,2,Banco de Chile,50851872,11297721,0,Itau,58258449,149489,TEF,2023-11-15,08:00:00,Préstamo
6008987,0,Banco de Chile,36333373,15993169,9,Scotiabank,84502254,246337,TEF,2023-11-20,00:00:00,Devolución
20201078,3,Banco Estado,29168516,7138662,6,Banco Santander,15135164,121114,TEF,2023-10-10,12:00:00,Varios
2835779,5,Banco Santander,48555443,10632268,9,Itau,63532523,81576,TEF,2023-11-10,04:00:00,Servicios
12774320,0,Itau,66602253,21272536,8,Banco Estado,83268153,85631,TEF,2023-10-28,10:00:00,Remuneración
12088490,8,Banco de Chile,85650285,20106877,4,Banco Estado,78188805,70399,TEF,2023-10-19,12:00:00,Servicios
5453797,0,Scotiabank,48125149,10435125,3,Scotiabank,70086976,107594,TEF,2023-11-11,08:00:00,Remuneración
14496767,6,Itau,76714171,12753266,0,Scotiabank,73187435,152107,TEF,2023-10-29,01:00:00,Pago
13952591,K,Scotiabank,12206748,4504490,6,Itau,56102381,236954,TEF,2023-10-09,08:00:00,Varios
9537988,9,Banco Santander,47775895,11748492,2,Banco BCI,11623010,208664,TEF,2023-11-03,19:00:00,Pago
18178470,K,Banco Santander,67236264,4259211,4,Banco Estado,40773741,113472,TEF,2023-11-20,01:00:00,Abono
20473533,9,Banco Santander,16701171,17769516,6,Banco Santander,24242448,199537,TEF,2023-11-26,02:00:00,Varios
9309505,0,Scotiabank,29943980,9969795,9,Itau,52394193,65667,TEF,2023-11-20,23:00:00,Honorarios
8281568,6,Scotiabank,52925399,17480922,8,Banco BCI,33023946,189168,TEF,2023-10-12,00:00:00,Abono
5918692,9,Itau,56833708,11037166,1,Banco Santander,77201017,25971,TEF,2023-10-05,14:00:00,Abono
23177410,4,Scotiabank,63737527,15733709,9,Banco de Chile,46715149,54191,TEF,2023-10-30,01:00:00,Préstamo
5266339,4,Scotiabank,86734001,2453468,K,Banco de Chile,37388214,184872,TEF,2023-10-13,18:00:00,Honorarios
8662981,6,Itau,44978170,13011018,9,Banco de Chile,79856741,79314,TEF,2023-11-14,01:00:00,Varios
12022830,9,Banco Santander,30941568,24109709,K,Banco BCI,69594654,85427,TEF,2023-10-25,02:00:00,Remuneración
21329524,7,Banco BCI,41241725,8289971,4,Scotiabank,33908037,182079,TEF,2023-11-06,00:00:00,Pago
6008987,0,Banco de Chile,36333373,13162273,3,Banco de Chile,60489926,105937,TEF,2023-10-25,20:00:00,Honorarios
16391624,2,Banco Santander,37354010,7588872,9,Scotiabank,60817143,204657,TEF,2023-10-25,14:00:00,Honorarios
17280563,0,Banco de Chile,77421100,3632446,6,Banco de Chile,88536621,109321,TEF,2023-10-20,04:00:00,Varios
9309505,0,Scotiabank,29943980,5652977,0,Banco BCI,56687830,48783,TEF,2023-11-15,00:00:00,Pago
2590644,5,Banco BCI,94790654,16289818,9,Banco Estado,73903873,20728,TEF,2023-10-16,09:00:00,Remuneración
16046153,8,Banco BCI,58688125,9102728,1,Scotiabank,29237685,172174,TEF,2023-11-03,03:00:00,Varios
17798136,0,Scotiabank,82263211,12774320,0,Itau,66602253,162724,TEF,2023-11-20,06:00:00,Honorarios
16289818,9,Banco Estado,73903873,1753747,K,Scotiabank,37662572,73688,TEF,2023-11-21,19:00:00,Pago
19970812,6,Scotiabank,23732451,5392068,6,Scotiabank,48758205,80840,TEF,2023-10-22,02:00:00,Abono
2089312,5,Scotiabank,92904138,6121260,9,Banco Estado,44874569,50644,TEF,2023-11-02,21:00:00,Remuneración
17819899,2,Banco Santander,40688040,23838779,K,Banco Estado,91549925,163270,TEF,2023-11-12,19:00:00,Devolución
21233884,K,Scotiabank,79167524,8077328,0,Scotiabank,65427699,64772,TEF,2023-10-20,18:00:00,Préstamo
1583997,9,Banco BCI,71596417,18750839,6,Scotiabank,83302827,208408,TEF,2023-10-30,21:00:00,Honorarios
13260750,3,Itau,43542150,12297641,6,Banco BCI,61445519,92234,TEF,2023-11-18,11:00:00,Servicios
2569568,8,Banco Estado,44955973,11841934,0,Scotiabank,26797770,64007,TEF,2023-10-29,07:00:00,Honorarios
23645633,8,Banco Santander,82236437,19386578,4,Scotiabank,29029302,152837,TEF,2023-10-13,13:00:00,Remuneración
18752349,6,Scotiabank,28824854,0,7,Scotiabank,59282510,203490,TEF,2023-10-02,07:00:00,Devolución
23545789,3,Banco de Chile,20974417,12866177,3,Banco Santander,86562921,60493,TEF,2023-11-07,05:00:00,Abono
